borrower_id,business_name,gstin,sector,cluster,turnover_band,language,base_monthly_turnover,gst_filed_on_time_pct,gst_avg_declared_turnover,gst_max_declared_turnover,gst_min_declared_turnover,gst_avg_delay_days,upi_avg_monthly_inflow,upi_inflow_trend_pct,upi_avg_txn_count,eway_avg_dispatch_count,eway_dispatch_momentum_pct,eway_avg_dispatch_value,aa_avg_monthly_credit,aa_avg_monthly_debit,aa_avg_closing_balance,aa_net_monthly_flow,aa_bounce_count_6m,bureau_has_file,bureau_score,cash_flow_score,risk_band,sanctioned_limit,interest_rate_pct,processing_fee_pct,apr_pct
89,Desai Grains #89,07ABCDE1089F1Z8,Trading,Gujarat - Morbi,Rs 1-3Cr,Hindi,2721272,75.0,2800081,3347955,2112760,4.3,2627623,-9.5,644,154.3,-10.0,2090919,2452150,1866320,584937,585830,0,True,,67.5,B,5443000.0,18.0,1.5,19.5
90,Patel Kirana Wholesale #90,07ABCDE1090F1Z0,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,370298,91.7,357840,438854,295750,1.2,388257,-24.8,584,131.3,52.0,233879,235797,341536,109971,-105739,1,True,680,59.2,C,370000.0,24.0,2.0,26.0
91,Mehta Hardware Store #91,07ABCDE1091F1Z1,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Hindi,614917,100.0,594115,738943,479653,0.0,574154,-25.4,581,161.7,-91.2,421708,600137,443235,141933,156902,1,True,788,66.2,B,1230000.0,18.0,1.5,19.5
92,Pillai Textiles #92,07ABCDE1092F1Z2,Trading,Gujarat - Morbi,Rs 40L-1Cr,Hindi,2529193,91.7,2538181,2976028,1966693,1.0,2656565,77.4,525,163.3,656.4,1761498,2103626,2317163,280900,-213537,0,True,,77.6,B,5058000.0,18.0,1.5,19.5
93,Pillai Food Processing #93,07ABCDE1093F1Z3,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,872464,83.3,867091,1075177,674234,3.0,724388,5.7,803,147.5,161.4,557858,595425,687433,224158,-92008,0,True,659,69.4,B,1745000.0,18.0,1.5,19.5
94,Pillai Spice Traders #94,07ABCDE1094F1Z4,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,1609003,83.3,1614798,1992582,1249446,1.4,1528809,-35.7,372,166.0,-6.5,1091437,1207094,964272,388247,242822,0,True,,63.2,C,1609000.0,24.0,2.0,26.0
95,Patel Hardware Store #95,07ABCDE1095F1Z5,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,English,2069901,100.0,2133585,2562077,1614162,0.0,2141921,18.3,739,175.8,-38.5,1439951,1865459,1680598,459487,184861,0,False,,75.5,B,4140000.0,18.0,1.5,19.5
96,Shah Metal Works #96,07ABCDE1096F1Z6,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,3099872,91.7,3215352,3675753,2645967,0.2,3332191,-17.7,688,152.3,72.5,2342566,2384333,1625904,656689,758429,0,False,770,78.0,B,6200000.0,18.0,1.5,19.5
97,Jain Cloth House #97,07ABCDE1097F1Z7,Trading,UP - Moradabad,Rs 1-3Cr,English,2974052,75.0,2884943,3672321,2344961,3.1,3195556,3.2,794,120.7,-1.9,2134607,1975710,2203452,460038,-227742,0,True,689,61.9,C,2974000.0,24.0,2.0,26.0
98,Pillai Packaging Co #98,07ABCDE1098F1Z8,Trading,Gujarat - Morbi,Rs 1-3Cr,Marwari,1999220,91.7,2103093,2477056,1524330,0.9,2061472,-31.7,580,112.5,-52.6,1382284,1555759,1603776,252327,-48017,0,False,,55.4,C,1999000.0,24.0,2.0,26.0
99,Jain Plastics #99,07ABCDE1099F1Z0,Trading,UP - Moradabad,< Rs 40L,Gujarati,770530,83.3,811346,958686,633236,2.2,742929,-22.3,846,139.3,-87.0,543680,554833,607370,224199,-52537,0,True,,61.8,C,771000.0,24.0,2.0,26.0
100,Nair Spice Traders #100,07ABCDE1100F1Z1,Trading,UP - Moradabad,Rs 40L-1Cr,Hindi,2218002,75.0,2208854,2766217,1796119,2.9,2221618,-24.9,724,160.7,24.5,1420588,1826440,1797344,855591,29096,1,True,679,62.0,C,2218000.0,24.0,2.0,26.0
101,Shah Hardware Store #101,07ABCDE1101F1Z2,Trading,UP - Moradabad,> Rs 5Cr,Marwari,2161245,83.3,2200076,2688136,1666878,1.5,2116478,-0.3,670,154.5,25.2,1563024,1355824,1877719,710991,-521895,0,True,693,64.6,C,2161000.0,24.0,2.0,26.0
102,Desai Fertilizer Depot #102,07ABCDE1102F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,1687057,91.7,1751931,2093048,1334671,1.0,1734502,16.8,910,138.0,-50.2,1089532,1413727,1595614,230837,-181887,1,True,,64.1,C,1687000.0,24.0,2.0,26.0
103,Gupta Ceramics #103,07ABCDE1103F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Marwari,2182278,91.7,2219216,2665001,1665895,0.2,2440181,-4.8,477,128.7,-30.6,1571475,1737576,1634968,571359,102608,0,True,,66.8,B,4365000.0,18.0,1.5,19.5
104,Reddy Ceramics #104,07ABCDE1104F1Z5,Trading,Gujarat - Morbi,< Rs 40L,Hindi,2737632,75.0,2507178,3411014,2080206,3.1,2623661,-8.5,872,213.5,-10.0,1730037,2338424,2568852,335623,-230428,2,False,,57.0,C,2738000.0,24.0,2.0,26.0
105,Nair Textiles #105,07ABCDE1105F1Z6,Trading,UP - Moradabad,Rs 1-3Cr,English,2632460,91.7,2606955,3109869,1998831,1.4,2856509,-4.4,767,153.8,-23.4,1930437,1699051,1543575,457195,155476,1,False,761,68.1,B,5265000.0,18.0,1.5,19.5
106,Malhotra Plastics #106,07ABCDE1106F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Hindi,272229,91.7,279666,326235,212826,0.2,283593,1.6,628,146.5,-10.5,188482,175637,202969,66003,-27332,0,False,687,67.6,B,544000.0,18.0,1.5,19.5
107,Desai Agri Traders #107,07ABCDE1107F1Z8,Trading,UP - Moradabad,Rs 40L-1Cr,English,3251476,100.0,3298642,4028567,2585330,0.0,3707349,4.8,838,202.3,-54.4,2371698,2189855,2274512,950502,-84657,0,False,,73.0,B,6503000.0,18.0,1.5,19.5
108,Chaudhary Cloth House #108,07ABCDE1108F1Z0,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Marwari,2641484,100.0,2872930,3233320,2242971,0.0,2349223,45.3,844,199.3,-52.2,1819214,1883871,2125694,595652,-241823,0,False,,79.3,B,5283000.0,18.0,1.5,19.5
109,Shah Spice Traders #109,07ABCDE1109F1Z1,Trading,UP - Moradabad,Rs 40L-1Cr,Hindi,509614,83.3,504113,588566,384840,1.6,534613,-12.1,836,152.3,66.7,337957,461009,315293,98815,145716,2,False,688,70.5,B,1019000.0,18.0,1.5,19.5
110,Reddy Electricals #110,07ABCDE1110F1Z2,Trading,Gujarat - Morbi,< Rs 40L,Marwari,1114105,83.3,1077790,1386402,900210,1.2,1069147,26.6,588,128.5,620.0,738268,994470,925201,431404,69269,0,False,,77.8,B,2228000.0,18.0,1.5,19.5
111,Verma Packaging Co #111,07ABCDE1111F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Marwari,538187,100.0,551659,663328,427640,0.0,536275,23.7,840,214.0,-14.0,379108,387582,329313,122878,58269,0,True,781,84.6,A,1615000.0,14.0,1.0,15.0
112,Agarwal Timber Traders #112,07ABCDE1112F1Z4,Trading,UP - Moradabad,Rs 40L-1Cr,English,2921827,66.7,2936235,3532652,2453680,4.8,2998478,53.6,819,94.3,11.8,2032214,2262415,2284069,984665,-21654,0,False,,75.2,B,5844000.0,18.0,1.5,19.5
113,Jain Steel Traders #113,07ABCDE1113F1Z5,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Marwari,3248672,91.7,3369907,4027519,2519218,1.2,3315191,-4.7,765,162.7,738.7,2166480,2330459,2664311,1260293,-333852,1,True,770,72.2,B,6497000.0,18.0,1.5,19.5
114,Mehta Plastics #114,07ABCDE1114F1Z6,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,English,691470,83.3,658423,864082,560328,2.2,789959,38.8,473,180.3,-74.6,460710,515487,600626,94658,-85139,0,True,651,61.8,C,691000.0,24.0,2.0,26.0
115,Bansal Ceramics #115,07ABCDE1115F1Z7,Trading,Gujarat - Morbi,> Rs 5Cr,Gujarati,507496,100.0,502793,622149,398278,0.0,569114,18.0,667,207.7,25.4,374671,484694,432236,112335,52458,0,False,,80.6,A,1522000.0,14.0,1.0,15.0
116,Nair Spice Traders #116,07ABCDE1116F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,English,1046467,83.3,1043130,1301258,787578,1.7,1071700,13.8,648,184.8,-76.3,697034,848163,800241,267564,47922,0,False,,70.0,B,2093000.0,18.0,1.5,19.5
117,Rathi Cloth House #117,07ABCDE1117F1Z0,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,755431,100.0,686235,828885,577140,0.0,677927,-36.7,772,205.2,19.2,582244,683416,604533,109306,78883,1,False,754,68.1,B,1511000.0,18.0,1.5,19.5
118,Singh Timber Traders #118,07ABCDE1118F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Hindi,2962045,100.0,3069754,3608040,2249634,0.0,2659342,12.0,604,162.7,6.0,1959022,1847029,2762123,457450,-915094,1,False,,65.6,B,5924000.0,18.0,1.5,19.5
119,Chaudhary Timber Traders #119,07ABCDE1119F1Z2,Trading,Gujarat - Morbi,> Rs 5Cr,Gujarati,367592,75.0,369246,452776,296845,2.8,395976,18.2,820,176.2,1242.9,258262,244289,272143,44471,-27854,0,True,792,74.6,B,735000.0,18.0,1.5,19.5
120,Yadav Ceramics #120,07ABCDE1120F1Z3,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Marwari,3010938,83.3,3214544,3733021,2264645,0.6,3274633,-37.3,802,154.2,12.6,2128223,2401293,1997304,554695,403989,2,True,,62.1,C,3011000.0,24.0,2.0,26.0
121,Nair Hardware Store #121,07ABCDE1121F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,865032,91.7,885723,1052555,649619,0.4,863875,-39.9,793,151.3,-19.1,654463,836311,509153,171940,327158,0,True,,67.7,B,1730000.0,18.0,1.5,19.5
122,Singh Light Engineering #122,07ABCDE1122F1Z5,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Gujarati,2136323,75.0,2211184,2581441,1660385,1.6,2097872,-2.7,528,108.8,-66.4,1545988,1500797,1472894,678040,27903,0,False,665,61.0,C,2136000.0,24.0,2.0,26.0
123,Sharma Steel Traders #123,07ABCDE1123F1Z6,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,English,2598072,83.3,2608291,3224107,1959052,2.0,2620875,-23.3,474,122.8,-59.4,1825599,2135294,1465522,603070,669772,0,True,,61.0,C,2598000.0,24.0,2.0,26.0
124,Malhotra Packaging Co #124,07ABCDE1124F1Z7,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,1248902,83.3,1327473,1559688,950097,0.8,1379840,44.2,748,162.2,-63.3,878879,943228,1120377,406318,-177149,0,False,,72.0,B,2498000.0,18.0,1.5,19.5
125,Shah Fertilizer Depot #125,07ABCDE1125F1Z8,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Gujarati,1275480,91.7,1231255,1493862,1010664,1.4,1170405,-25.9,571,158.8,-57.2,864484,892848,1065465,421603,-172617,1,False,685,55.2,C,1275000.0,24.0,2.0,26.0
126,Reddy Agri Traders #126,07ABCDE1126F1Z0,Trading,UP - Moradabad,> Rs 5Cr,English,3434677,100.0,3569454,4287923,2596428,0.0,3365469,-21.2,609,144.8,-25.3,2705372,2341356,2321107,894208,20249,0,False,765,66.2,B,6869000.0,18.0,1.5,19.5
127,Jain Timber Traders #127,07ABCDE1127F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,284465,83.3,275030,342971,217166,2.4,308317,17.8,792,154.8,379.2,209385,266559,243660,61821,22899,1,True,,75.1,B,569000.0,18.0,1.5,19.5
128,Yadav Spice Traders #128,07ABCDE1128F1Z2,Trading,Gujarat - Morbi,> Rs 5Cr,Hindi,1800673,75.0,1809084,2246624,1416405,0.9,1672389,-34.7,530,147.8,-9.8,1224536,1563986,909420,327678,654566,0,False,786,62.4,C,1801000.0,24.0,2.0,26.0
129,Rathi Kirana Wholesale #129,07ABCDE1129F1Z3,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Marwari,1788372,83.3,1760568,2225888,1422995,2.0,1641631,-34.2,602,183.7,-71.4,1254329,1639049,1636361,484222,2688,0,False,,59.2,C,1788000.0,24.0,2.0,26.0
130,Yadav Kirana Wholesale #130,07ABCDE1130F1Z4,Trading,UP - Moradabad,> Rs 5Cr,English,433172,91.7,446462,538985,375258,1.0,473088,-1.5,640,183.2,-41.8,293681,260950,386146,52411,-125196,0,True,,62.1,C,433000.0,24.0,2.0,26.0
131,Reddy Agri Traders #131,07ABCDE1131F1Z5,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Marwari,1141156,100.0,1099049,1203573,944807,0.0,1129436,-7.6,647,180.0,30.0,740854,855528,778325,256470,77203,0,True,,77.5,B,2282000.0,18.0,1.5,19.5
132,Sharma Food Processing #132,07ABCDE1132F1Z6,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Hindi,2522334,83.3,2626400,3098809,2096516,2.1,2621920,1.7,465,202.3,-72.4,1742061,2091127,2166408,868359,-75281,0,False,728,64.6,C,2522000.0,24.0,2.0,26.0
133,Pillai Textiles #133,07ABCDE1133F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Hindi,3395316,83.3,3319722,4215195,2681976,0.8,3127399,26.9,488,172.5,242.9,2512357,2963241,2221843,660616,741398,0,False,,79.7,B,6791000.0,18.0,1.5,19.5
134,Sharma Food Processing #134,07ABCDE1134F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,English,2066458,91.7,2065630,2449312,1567026,0.9,2305968,14.5,696,195.5,621.6,1474373,1439000,1230035,673615,208965,0,False,,82.4,A,6199000.0,14.0,1.0,15.0
135,Gupta Electricals #135,07ABCDE1135F1Z0,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,3166438,83.3,3283029,3795784,2557991,1.2,3292683,-2.0,492,149.5,16.9,2265414,2933575,2006162,524587,927413,0,False,,70.7,B,6333000.0,18.0,1.5,19.5
136,Nair Food Processing #136,07ABCDE1136F1Z1,Trading,UP - Moradabad,Rs 1-3Cr,Marwari,3113369,91.7,3167520,3839555,2368597,0.9,2980236,26.7,710,156.7,-31.2,2300015,1879394,2573762,849030,-694368,0,True,,69.2,B,6227000.0,18.0,1.5,19.5
137,Jain Food Processing #137,07ABCDE1137F1Z2,Trading,Gujarat - Morbi,Rs 3-5Cr,Gujarati,903434,75.0,950480,1125301,682816,2.4,855041,-11.5,772,210.8,302.8,633192,736834,784607,266973,-47773,1,False,680,68.7,B,1807000.0,18.0,1.5,19.5
138,Kapoor Food Processing #138,07ABCDE1138F1Z3,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Marwari,666089,75.0,694712,814369,512603,1.9,649049,-30.2,615,117.7,59.3,499679,418452,552656,265508,-134204,0,False,,59.7,C,666000.0,24.0,2.0,26.0
139,Nair Packaging Co #139,07ABCDE1139F1Z4,Trading,Rajasthan - Bhilwara,< Rs 40L,Gujarati,1739397,83.3,1658102,2156404,1327081,2.1,1760967,-12.0,652,171.7,-3.3,1136866,1334634,1228021,402997,106613,0,False,,67.5,B,3479000.0,18.0,1.5,19.5
140,Gupta Spice Traders #140,07ABCDE1140F1Z5,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Hindi,1855046,91.7,1987239,2267670,1444535,0.7,1902245,6.7,662,138.5,470.2,1217714,1271126,1543605,502072,-272479,0,False,781,72.2,B,3710000.0,18.0,1.5,19.5
141,Bansal Timber Traders #141,07ABCDE1141F1Z6,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,2731720,91.7,2613754,3295969,2060896,0.8,2412788,36.0,765,179.2,80.3,1834888,2685475,2340321,376532,345154,0,False,663,82.8,A,8195000.0,14.0,1.0,15.0
142,Pillai Auto Parts #142,07ABCDE1142F1Z7,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Marwari,1333730,100.0,1348970,1663332,1025882,0.0,1245687,-33.8,710,204.8,-44.7,856011,825608,691405,154231,134203,1,False,,63.9,C,1334000.0,24.0,2.0,26.0
143,Agarwal Metal Works #143,07ABCDE1143F1Z8,Trading,UP - Moradabad,Rs 3-5Cr,Marwari,1674970,75.0,1650405,2031320,1357022,1.9,1713731,15.3,644,168.5,-49.0,1302403,1471766,934667,190332,537099,0,True,751,69.1,B,3350000.0,18.0,1.5,19.5
144,Chaudhary Metal Works #144,07ABCDE1144F1Z0,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,2509290,91.7,2504650,3063900,2048799,0.7,2577265,55.0,662,94.5,-83.0,1793159,2487973,2133357,838489,354616,0,True,,77.5,B,5019000.0,18.0,1.5,19.5
145,Agarwal Kirana Wholesale #145,07ABCDE1145F1Z1,Trading,UP - Moradabad,> Rs 5Cr,Gujarati,1277401,100.0,1277302,1560572,1049718,0.0,1289629,22.9,519,77.7,120.5,950480,809854,718734,418861,91120,2,True,,72.5,B,2555000.0,18.0,1.5,19.5
146,Singh Agri Traders #146,07ABCDE1146F1Z2,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Marwari,2781866,83.3,2657623,3464491,2119783,0.7,2728647,17.3,690,135.7,-51.8,2246155,2103757,2293939,933771,-190182,0,False,721,66.9,B,5564000.0,18.0,1.5,19.5
147,Malhotra Kirana Wholesale #147,07ABCDE1147F1Z3,Trading,UP - Moradabad,< Rs 40L,Hindi,1628948,100.0,1635042,1875033,1224045,0.0,1551587,69.1,709,121.8,64.1,1013108,1434387,1300285,198945,134102,1,True,,81.4,A,4887000.0,14.0,1.0,15.0
148,Reddy Food Processing #148,07ABCDE1148F1Z4,Trading,UP - Moradabad,Rs 40L-1Cr,Hindi,2537327,83.3,2632189,3106659,1943743,1.5,3033119,-4.8,770,179.8,-4.5,1777184,1720034,1392435,312960,327599,0,True,,72.3,B,5075000.0,18.0,1.5,19.5
149,Mehta Steel Traders #149,07ABCDE1149F1Z5,Trading,UP - Moradabad,> Rs 5Cr,Marwari,3323080,83.3,3458878,4121519,2647183,2.5,3276719,23.0,454,181.5,40.3,2667470,2168240,2096460,953860,71780,2,False,749,68.8,B,6646000.0,18.0,1.5,19.5
150,Patel Food Processing #150,07ABCDE1150F1Z6,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,English,558550,83.3,527140,689515,429969,2.2,583315,30.4,721,74.8,16.0,379039,530434,447464,114324,82970,0,False,677,74.4,B,1117000.0,18.0,1.5,19.5
151,Patel Kirana Wholesale #151,07ABCDE1151F1Z7,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Hindi,1834098,91.7,1831567,2289356,1396613,0.4,1660223,0.6,670,174.0,51.5,1379796,1420900,1670256,497214,-249356,1,True,700,67.9,B,3668000.0,18.0,1.5,19.5
152,Patel Auto Parts #152,07ABCDE1152F1Z8,Trading,Gujarat - Morbi,< Rs 40L,Marwari,781269,100.0,792370,971991,600204,0.0,834871,-25.5,704,175.5,-48.3,528305,588002,687744,239509,-99742,0,False,675,62.7,C,781000.0,24.0,2.0,26.0
153,Verma Kirana Wholesale #153,07ABCDE1153F1Z0,Trading,Gujarat - Morbi,> Rs 5Cr,Marwari,584845,83.3,639485,716596,500589,2.6,599844,-27.7,676,231.2,-16.1,391730,499755,549643,88963,-49888,2,False,,55.0,C,585000.0,24.0,2.0,26.0
154,Jain Light Engineering #154,07ABCDE1154F1Z1,Trading,UP - Moradabad,> Rs 5Cr,Hindi,3346780,83.3,3346460,4155720,2529392,1.6,3000639,-17.5,555,175.7,49.7,2374992,3292183,1788320,1024787,1503863,0,False,691,74.2,B,6694000.0,18.0,1.5,19.5
155,Desai Timber Traders #155,07ABCDE1155F1Z2,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Gujarati,641602,83.3,656665,794276,543066,0.5,665411,19.8,778,182.3,128.6,460850,475533,580041,221867,-104508,0,True,714,75.5,B,1283000.0,18.0,1.5,19.5
156,Sharma Agri Traders #156,07ABCDE1156F1Z3,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Gujarati,1820619,83.3,1745988,2183599,1375387,1.8,1751699,-30.3,832,166.8,-90.3,1200086,1299460,1599849,402071,-300389,2,True,,52.0,C,1821000.0,24.0,2.0,26.0
157,Patel Fertilizer Depot #157,07ABCDE1157F1Z4,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,1302064,83.3,1335637,1623374,1028479,1.0,1250639,8.8,530,122.8,-47.8,939231,906509,931063,321650,-24554,0,True,,64.3,C,1302000.0,24.0,2.0,26.0
158,Gupta Ceramics #158,07ABCDE1158F1Z5,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,English,2492582,83.3,2611359,3046410,1944546,1.9,2383911,-18.8,604,145.7,-16.9,1550257,1706985,1691510,571435,15475,0,False,,64.2,C,2493000.0,24.0,2.0,26.0
159,Reddy Cloth House #159,07ABCDE1159F1Z6,Trading,UP - Moradabad,< Rs 40L,Hindi,1839013,83.3,1765056,2261040,1428120,1.4,1783969,-28.8,661,118.5,-90.2,1272722,1816607,1402103,453302,414504,0,False,795,62.6,C,1839000.0,24.0,2.0,26.0
160,Sharma Plastics #160,07ABCDE1160F1Z7,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,1427594,100.0,1491661,1780271,1251669,0.0,1440049,79.9,762,161.7,25.6,1105003,926771,1224732,385448,-297961,1,False,,78.6,B,2855000.0,18.0,1.5,19.5
161,Singh Packaging Co #161,07ABCDE1161F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Gujarati,2766386,66.7,2817626,3400613,2096356,3.4,2745722,21.0,609,174.7,-28.3,1987358,1988848,2537338,659357,-548490,0,True,674,60.4,C,2766000.0,24.0,2.0,26.0
162,Kapoor Spice Traders #162,07ABCDE1162F1Z0,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,2114523,83.3,2158038,2602393,1675399,2.2,2261042,-11.5,597,136.7,-1.6,1422795,1268744,1631789,288231,-363045,0,False,,58.4,C,2115000.0,24.0,2.0,26.0
163,Bansal Spice Traders #163,07ABCDE1163F1Z1,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,1846836,91.7,1707782,2072702,1405126,1.6,1498509,-5.7,886,188.8,561.9,1366506,1774846,1359779,468936,415067,0,False,794,81.5,A,5541000.0,14.0,1.0,15.0
164,Yadav Food Processing #164,07ABCDE1164F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Hindi,436093,91.7,441671,529288,377592,0.5,510809,-9.4,580,129.3,527.5,314094,434151,330646,69740,103505,0,False,,73.9,B,872000.0,18.0,1.5,19.5
165,Gupta Electricals #165,07ABCDE1165F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,2591537,83.3,2543366,3101151,1975066,1.6,2495075,20.3,762,141.7,25.9,2028947,2196218,1932441,952500,263777,0,True,657,75.9,B,5183000.0,18.0,1.5,19.5
166,Desai Hardware Store #166,07ABCDE1166F1Z4,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,3357534,100.0,3336560,4008087,2617855,0.0,3028583,22.2,666,116.3,170.0,2428421,3334077,2234334,530804,1099743,0,False,,80.8,A,10073000.0,14.0,1.0,15.0
167,Pillai Ceramics #167,07ABCDE1167F1Z5,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Marwari,212489,75.0,216896,265408,165410,3.8,207377,47.3,845,136.2,-82.5,149462,130362,132823,45738,-2461,1,False,,70.0,B,425000.0,18.0,1.5,19.5
168,Chaudhary Food Processing #168,07ABCDE1168F1Z6,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,Marwari,2012353,91.7,1911868,2422319,1535417,1.1,2011655,-38.7,711,170.5,-1.8,1327388,1738053,1714709,690393,23344,0,False,732,65.3,B,4025000.0,18.0,1.5,19.5
169,Reddy Hardware Store #169,07ABCDE1169F1Z7,Trading,Rajasthan - Bhilwara,< Rs 40L,Gujarati,187206,83.3,173387,221955,157651,0.8,194852,2.7,576,172.8,214.5,117880,123037,121111,62985,1926,0,False,770,75.2,B,374000.0,18.0,1.5,19.5
170,Shah Cloth House #170,07ABCDE1170F1Z8,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,779410,91.7,832598,958138,643042,1.7,841171,-31.1,720,158.7,-56.8,582929,671330,601976,182920,69354,0,True,682,62.3,C,779000.0,24.0,2.0,26.0
171,Rathi Electricals #171,07ABCDE1171F1Z0,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,2689842,83.3,2706339,3348763,2153212,1.7,2869006,4.3,560,184.5,96.6,2068060,2248232,2337601,680024,-89369,0,False,766,72.7,B,5380000.0,18.0,1.5,19.5
172,Nair Plastics #172,07ABCDE1172F1Z1,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Gujarati,3392223,91.7,3430474,4221969,2708518,0.8,3572231,43.8,623,148.3,482.9,2498456,2742129,2964691,639374,-222562,0,True,763,79.6,B,6784000.0,18.0,1.5,19.5
173,Reddy Plastics #173,07ABCDE1173F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Gujarati,3218694,83.3,3368474,3826340,2772006,0.6,3459055,-11.6,748,131.0,-45.6,2272950,2743648,1949312,658580,794336,0,True,709,68.3,B,6437000.0,18.0,1.5,19.5
174,Malhotra Metal Works #174,07ABCDE1174F1Z3,Trading,Gujarat - Morbi,< Rs 40L,English,2429240,91.7,2449185,2991510,1857108,0.3,2406124,4.9,774,139.0,-2.6,1664708,1982033,2253424,258313,-271391,0,True,,67.1,B,4858000.0,18.0,1.5,19.5
175,Sharma Plastics #175,07ABCDE1175F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,1668748,83.3,1650611,1950890,1271789,0.4,1442891,-13.2,701,187.5,29.0,1097911,1646644,1255646,408851,390998,2,False,,69.3,B,3337000.0,18.0,1.5,19.5
176,Jain Packaging Co #176,07ABCDE1176F1Z5,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Marwari,2046959,100.0,2002428,2420352,1632847,0.0,2137273,41.3,785,164.5,-85.4,1417268,1840747,1176568,473421,664179,3,False,,74.1,B,4094000.0,18.0,1.5,19.5
177,Shah Steel Traders #177,07ABCDE1177F1Z6,Trading,Gujarat - Morbi,Rs 40L-1Cr,Hindi,1825228,91.7,1893494,2237725,1377370,0.8,1735818,14.8,445,117.2,133.3,1224489,1760622,1262646,581877,497976,0,True,793,79.8,B,3650000.0,18.0,1.5,19.5
178,Malhotra Timber Traders #178,07ABCDE1178F1Z7,Trading,Gujarat - Morbi,> Rs 5Cr,English,3214602,75.0,3380256,4000712,2646407,3.8,3246399,-5.1,834,194.2,50.6,2527026,2250914,1781236,1189173,469678,0,False,769,77.8,B,6429000.0,18.0,1.5,19.5
